synID,x,y,frame,frameRelat,timeFromLast,distFromLast
74982,23.454232618677068,21.420366498504663,866,2,4000,86.89911588029969
74982,23.944132232825936,21.119641623380033,873,9,350,49.819169419039596
74982,23.268613189974815,21.60871921185348,875,11,100,72.27827832649551
74982,23.13431412553242,21.28241239261055,878,14,150,30.581470097704155
74982,23.672489095914035,21.483904327516882,883,19,250,49.80365424326297
74982,23.503592345764968,21.70973757368487,890,6,350,24.440425229325907
74982,18.63998924623269,19.47380558731827,1065,1,8750,463.92195492139
74982,23.567864621249385,21.988835110415625,1111,7,2300,479.4893875374456
74982,22.815516244494088,23.428529730465325,1132,8,1050,140.7832892154271
74982,23.23791572075951,22.164473077033417,1156,12,1200,115.50623482301768
74982,19.369893883264893,20.914211521257727,1225,1,3450,352.30556339306827
74982,21.036078170543203,20.568853553024773,1257,13,1600,147.47199096955106
74982,19.168216687711254,18.969799951614313,1422,18,8250,213.09919867725944
74982,21.381271345461276,20.188237221560716,1475,11,2650,218.94614766885414
74982,22.194665042770463,20.3623416682033,1526,2,2550,72.09091834083225
74982,18.68281147102151,18.660910138967818,1533,9,350,338.1997716088288
74982,17.779256522850805,19.646400117339017,1567,3,1700,115.87440424296899
74982,20.310768273367948,19.211542317390872,1647,3,4000,222.61110737105614
74982,21.58937063221692,19.545740656984798,1684,20,1850,114.53492747412356
74982,20.282196927210173,19.548308159591596,1748,4,3200,113.2886062967967
74982,19.40292605722925,20.496791585019515,1797,13,2450,112.08979218413032
74982,21.93865211393531,19.99493713961758,1835,11,1900,224.02561398352915
74982,21.339929521965242,20.59712383015602,1843,19,400,73.59513460823393
74982,23.079473057245128,22.269963627236546,1885,1,2100,209.1596300472014
74982,22.298204264888735,22.73803978957608,1900,16,750,78.93217373096094
74982,22.508490196058883,23.082255559007066,1933,9,1650,34.958444551366874
74982,22.641581441930494,21.815702474093168,1965,1,1600,110.37230518787146
74982,18.722431779458166,18.18436772328742,1996,12,1550,463.0492711592976
74982,22.848608837427783,19.76088906487825,2031,7,1750,382.8151787633203
74982,20.828323004048926,19.078716716495247,2232,8,10050,184.80361462133513
74982,21.098918967055663,19.046002216677255,2245,1,650,23.62241676813369
74982,22.518094665607755,20.204255756020533,2271,7,1300,158.75883125529128
74982,20.820820983386497,18.867153784125684,2294,10,1150,187.25976709936208
74982,23.374862066655528,20.243391099987644,2353,9,2950,251.44022446492696
74982,21.656622026236523,18.94517856968778,2358,14,250,186.63953125925906
74982,23.751887367137655,21.408903454970503,2373,9,750,280.2977020475156
74982,23.020346678942516,20.17981643436415,2383,19,500,123.96080552204225
74982,24.01846329976937,21.04381404875898,2404,20,1050,114.41078904644543
74982,23.39383192459915,19.845350338091546,2409,5,250,117.12767125133352
74982,24.21268626559228,19.878801089693003,2428,4,950,71.02656591829175
74982,22.89780352624838,18.761762738839693,2433,9,250,149.52678376795825
74982,22.973610736360673,19.119897625542244,2440,16,350,31.726076761455282
74982,23.97061798937551,19.99270051943434,2450,6,500,114.83932966472042
74982,22.996959932007655,18.822587447777128,2455,11,250,131.92632786196845
74982,21.556230074790502,19.713081799049476,2458,14,150,146.78894572065954
74982,23.526364763601027,19.764533374101802,2492,8,1700,170.8032233198913
74982,21.76814358095573,18.96938701079408,2497,13,250,167.2374638763186
74982,19.906588807895226,18.20499207844132,2499,15,100,174.4065362925428
74982,22.97607886163995,19.52019758369465,2526,2,1350,289.41391859131926
74982,21.069496051787723,18.630083698833303,2537,13,550,182.3578855943735
74982,20.617409914726842,18.58998241340692,2580,16,2150,39.334637290372314
74982,19.467876932703184,18.08073479718783,2586,2,300,108.96448080280709
74982,20.485332579870786,19.375826742324076,2605,1,950,142.7365832904787
74982,21.544855735561626,19.34818463601529,2620,16,750,91.85658512393192
74982,19.82047740344441,19.40118482599052,2623,19,150,149.5166956500929
74982,20.504347413175193,19.5945101052461,2658,14,1750,61.591461274586315
74982,23.13389393377004,19.873279304124615,2667,3,450,229.1711046131714
74982,21.455188622352832,19.358573669273955,2685,1,900,152.1727829100891
51518,18.379811813016627,19.962508113805757,262,18,,
51518,24.141726248316576,17.250237709407198,278,14,800,551.9249389933675
51518,17.556770926416913,22.752017107775014,414,10,6800,743.6748100738223
51518,19.258511939847818,21.005855459944673,621,17,10350,211.31393214180903
51518,21.04344011751565,23.117019695180065,730,6,5450,239.59819435966554
51518,19.853818202168608,23.207357073068415,732,8,100,103.39740663429363
51518,18.86419206660251,23.33619398595257,740,16,400,86.4913723829851
51518,21.933708244246045,22.135318983838737,765,1,1250,285.6587806536883
51518,18.879008922723212,22.506773439948407,805,1,2000,266.69075845180754
51518,20.614728327656977,22.027178644336313,813,9,400,156.0657810723085
51518,19.037555998657133,23.67856969042408,1198,14,19250,197.90698996986964
51518,19.233364797234128,22.06359100555794,1211,7,650,140.98983938979296
51518,21.25931428084495,20.726102553941622,1332,8,6050,210.39387263481117
51518,17.83056710321879,20.676561102802733,1356,12,1200,297.189105843759
51518,19.698092247167846,21.986226573231004,1422,18,3300,197.68501022290474
51518,24.61090021431032,18.861006679441385,1462,18,2000,504.6254133120539
51518,19.32842692090923,22.24235765087515,1499,15,1850,543.5738479683223
51518,19.20696765850046,23.792988484763068,1502,18,150,134.79963875445682
51518,19.842869949495217,23.300274540506866,1507,3,250,69.71894355039254
51518,18.81855791242872,24.415703320839075,1538,14,1550,131.24768962928906
51518,17.540056219103704,23.276298116223067,1602,18,3200,148.42057737296932
51518,19.593352536424646,24.050945499569657,1604,20,100,190.19541210229713
51518,19.483064691538807,24.05346097370298,1641,17,1850,9.560765755955453
51518,18.88836204801673,22.64682993056748,1704,20,3150,132.35569571716934
51518,20.08649227637797,21.29442583278203,1715,11,550,156.58901310139558
51518,20.44279582484227,21.813231220056227,1746,2,1550,54.54572027154802
51518,19.439432518119467,21.747960021323955,1765,1,950,87.14195444160745
51518,20.185657620791897,21.531883610050674,1777,13,600,67.32950991555879
51518,20.638183097888305,23.75809068089216,1862,18,4250,196.88364886872512
51518,23.795686247686287,21.09387476817026,1928,4,3300,358.04844268331595
51518,21.003981188229126,23.3980189271899,1943,19,750,313.71295217321574
51518,22.277261750780262,20.935228349436752,1973,9,1500,240.28059141317786
51518,21.90004432809942,21.760349453908827,1978,14,250,78.62906212852114
51518,21.763219617826845,23.1235597209999,1998,14,1000,118.73849632903082
51518,22.51617779470315,21.594397299493142,2007,3,450,147.72240482186518
51518,23.921989799412295,21.760177254207548,2085,1,3900,122.68126276001884
51518,24.209274145885082,20.945972854759482,2105,1,1000,74.82807728169692
51518,24.424485867664302,17.39242432072678,2154,10,2450,308.53848544005723
51518,24.445536883624676,18.484708738896483,2168,4,700,94.68222849344964
51518,26.75338152656893,17.702938484125728,2265,1,4850,211.1771941599575
51518,19.48428665661096,22.076750319067582,2352,8,4350,735.2376777647897
51518,19.208191189247632,21.150538142404738,2375,11,1150,83.7622327669111
51518,20.12589184102971,22.226942536323875,2395,11,1000,122.5903264326649
50024,21.71768978370958,22.099732387124668,441,17,,
50024,22.988207878765532,18.68246976758277,482,18,2050,315.9698373011309
50024,17.84645067761001,22.38551865600057,679,15,9850,549.1565351973611
50024,21.40461416002416,21.466719174835912,765,1,4300,318.48932689986543
50024,21.50979922770889,21.310129601176996,1120,16,17750,16.34860323518837
50024,22.164572196373094,22.375124134881812,1177,13,2850,108.34862016167915
50024,21.99032846097954,19.859538137239863,1209,5,1600,218.53982201620602
50024,21.13409292620114,22.259803626050655,1234,10,1250,220.86254313658313
50024,21.14138705426172,23.698942715649103,1238,14,200,124.72698976813074
50024,23.983374918677207,19.05192659852363,1510,6,13600,472.0880094322428
50024,19.058581073426723,20.962930000284373,1575,11,3250,457.82259072163816
50024,17.863957959579636,21.289905940581157,1627,3,2600,107.34210373988476
50024,23.455193202387495,20.4974053691086,1637,13,500,489.41710044400855
50024,21.831589510512085,19.934343699531944,1664,20,1350,148.93377040386878
50024,22.146481975312284,19.051579798555668,1668,4,200,81.22795452143322
50024,23.443385644678514,19.369472472401252,1693,9,1250,115.72563620128977
50024,22.73340545739923,21.881410353763357,1747,3,2700,226.22994593599088
50024,22.82956095773076,19.087148582749204,1778,14,1550,242.31269591702568
50024,20.388220808799854,21.55896064941953,1860,16,4100,301.0964723994628
50024,21.944292300960207,22.239412817150846,1885,1,1250,147.18984647606382
50024,22.20446377664011,20.931508941826404,1905,1,1000,115.57258319822698
50024,22.089652758489272,19.824230412294813,1911,7,300,96.47862070663469
50024,22.379899529771254,20.32991407394377,1919,15,400,50.53188080973766
50024,22.219219188075225,19.97971645439417,1924,20,250,33.39271783277396
50024,21.032377764883297,22.336641758362944,2066,2,7100,228.70296285671907
50024,22.768196257288796,24.369254418302944,2087,3,1050,231.6543431545629
50024,22.655267882046893,22.36677255518356,2099,15,600,173.82417766615774
50024,22.61036509544688,22.07622830553148,2105,1,300,25.47944303534542
50024,23.519982125031074,19.888702057517367,2126,2,1050,205.32272096363445
50024,23.866646112466732,19.67793591329891,2129,5,150,35.16128592450791
50024,23.604133149694864,19.71705631428815,2150,6,1050,23.002362174411715
50024,21.60472835450421,22.382433679684155,2178,14,1400,288.76854783445486
50024,23.20102195141893,19.242826462534943,2216,12,1900,305.24987626634703
50024,23.94442726981271,19.966530285690304,2224,20,400,89.91635095159342
50024,21.965753062978077,21.006940906453803,2285,1,3050,193.74615616473656
50024,20.53881533806559,20.636310820310197,2293,9,400,127.7714157616585
50024,21.60713258782361,20.26190677577794,2306,2,650,98.1088154976817
50024,19.680011129085266,20.26670079053485,2323,19,850,167.01770987705106
50024,19.12919562830672,20.88093726168697,2326,2,150,71.50310724192643
50024,18.602062563664123,19.74543067007095,2373,9,2350,108.49768423086385
50024,20.26179217804687,19.926933698715555,2386,2,650,144.70078406345198
50024,19.519114568277846,20.686708286596357,2397,13,550,92.08011973605572
50024,22.963935991212118,20.474471620980275,2413,9,800,299.1172789277325
50024,22.89593545485852,22.69685987952628,2567,3,7700,192.69712399962003
50024,20.7903931203063,19.215669029351936,2586,2,950,352.59594159068763
50024,21.636642655961364,19.232972609211316,2591,7,250,73.35695670708886
50024,22.08744922774482,18.79700928269607,2595,11,200,54.3511664974552
50024,22.12736559059035,18.781625930414165,2603,19,400,3.7074330142533634
50024,20.502435013162923,19.52608195357042,2615,11,600,154.9035243364092
50024,22.117157358962423,19.2306852032786,2623,19,400,142.26505567724521
50024,23.01567869541919,18.398549971363483,2626,2,150,106.13711227115807
50024,22.267076598344705,19.082374388392402,2632,8,300,87.872518188745
50024,22.298760513250166,18.590018330642533,2645,1,650,42.75911989182467
50024,22.499281529794803,18.753797359074845,2649,5,200,22.438508517403026
50024,23.51949326707176,18.73689096371497,2659,15,500,88.43049015377046
50024,22.979235652457717,18.650020644487384,2663,19,200,47.42375470602404
50024,23.517924288196568,18.258406286932175,2665,1,100,57.7194307636011
50024,22.753032876177254,19.428539910354775,2675,11,500,121.15589500672365
48628,21.27354143690561,21.86483741910812,184,20,,
48628,21.70872545279111,21.46140626421941,188,4,200,51.429333750944096
48628,21.170929611898227,22.470209357363636,202,18,700,99.07740183648076
48628,20.959875027029245,23.127738806991744,205,1,150,59.84953114896495
48628,22.343449212628318,18.514697817585294,246,2,2050,417.39178364872976
48628,22.126786571050978,17.987237857488385,268,4,1100,49.41951209326083
48628,22.641232006619955,19.700802240657367,272,8,200,155.05722717670338
48628,22.656376141990826,18.688586767087894,367,3,4750,87.7351588338609
48628,22.748156155038853,19.09971512084292,381,17,700,36.5081822765094
48628,22.989556032910397,19.177668320434766,385,1,200,21.985097780438476
48628,22.614489117404,17.626260844136812,494,10,5450,138.3288061776309
48628,20.935959438829954,18.843657844411865,546,2,2600,179.7057385028717
48628,21.215028867733196,19.193441087600846,612,8,3300,38.78060380513658
48628,20.991528340226683,19.207564632355037,614,10,100,19.408682241314484
48628,21.941008269073688,17.85655901729469,634,10,1000,143.1110033688901
48628,18.807379039698315,21.727240642116982,640,16,300,431.6122548749625
48628,21.55253412690047,18.704434207685562,663,19,1150,353.884899529562
48628,21.944914010422693,18.707503125575492,692,8,1450,34.00729668189727
48628,22.545001955427324,18.24077536752743,748,4,2800,65.88606926655686
48628,20.97902443332378,19.773676052631732,762,18,700,189.91809329420914
48628,20.83049255092336,19.155996528639577,780,16,900,55.05821635800553
48628,21.32681232557254,21.337160229438936,859,15,3950,193.86634812196945
48628,19.550069939380506,21.507203596232703,954,10,4750,154.68794032408812
48628,20.92061766414458,19.276034290508502,985,1,1550,226.93625768737036
48628,20.448347907042955,19.602201157015752,995,11,500,49.742706739254274
48628,19.64721421327907,22.768048100920186,1014,10,950,283.022099601165
48628,20.70603564853915,18.654873077341048,1017,13,150,368.0968267227214
48628,19.82654118314537,21.289918203065216,1052,8,1750,240.75515387538505
48628,19.456363010617842,20.962067747082344,1054,10,100,42.85557573098825
48628,21.575981890427393,21.01672809285895,1185,1,6550,183.76137417721228
48628,20.24542109779884,20.56526335496293,1197,13,600,121.77244736401857
48628,21.2457426320615,21.055083795947777,1237,13,2000,96.52998680604364
48628,19.774131496165882,20.30280346883599,1239,15,100,143.23787354046772
48628,20.09763780192155,23.21142109494922,1250,6,550,253.63459870812764
48628,19.887280054988757,19.67022209444715,1306,2,2800,307.44492446557
48628,19.0810618712849,20.085782456784006,1309,5,150,78.60806051040497
48628,19.652451510084063,21.444947920920395,1324,20,750,127.78020233033025
48628,19.534274010884204,22.158690278268676,1330,6,300,62.69984884062803
48628,20.387515497285708,21.39465332395287,1356,12,1300,99.26165686560901
48628,20.892544048617715,20.937384894890027,1368,4,600,59.04463656342261
48628,21.809223675644226,19.785309250406847,1370,6,100,127.59675912596923
48628,20.374232865117218,20.783981828366983,1375,11,250,151.51915126200151
48628,20.873722955060163,21.583792591209647,1409,5,1700,81.72384541624714
48628,21.541100299030646,20.88399288495324,1411,7,100,83.80770397697037
48628,19.64644048850784,21.86858112091653,1438,14,1350,185.05210255484363
48628,22.378134739180158,19.35800828636065,1459,15,1050,321.54535707793525
48628,20.32659981031606,20.036428976350518,1558,14,4950,187.26920412254066
48628,21.55817738554908,20.798730292405256,1612,8,2700,125.52871983495889
48628,22.13087146314053,19.862427534988438,1631,7,950,95.12200115856771
48628,21.974567349130847,21.839092227348456,1733,9,5100,171.8456922385589
48628,21.341420461091605,22.396591281835885,1745,1,600,73.11298714619666
48628,21.153238098057596,21.690195210053684,1771,7,1300,63.35612012029907
48628,20.399827591032942,22.153442315701195,1774,10,150,76.65103351760258
48628,20.540662318424328,23.27465420669383,1787,3,650,97.93527084884255
48628,20.69361950821002,22.197523070882056,1794,10,350,94.28789204076531
48628,23.584375338730155,20.15679898621205,1829,5,1750,306.67051203263657
48628,23.608542426497216,19.911325878208963,1831,7,100,21.37718933335585
48628,22.443621845569073,21.13228442790254,1880,16,2450,146.25317106531057
48628,22.787620388879066,19.956837623560578,1885,1,250,106.14491597406403
48628,19.781094975230182,20.738621288021704,1905,1,1000,269.230537197976
48628,22.735978224695675,20.393802051769352,1925,1,1000,257.8276573129834
48628,20.200894993271884,23.44159434593814,2014,10,4450,343.57278000513514
48628,20.415720261775192,21.592201250593764,2038,14,1200,161.35845495721622
48628,22.42740567643558,20.96446339108659,2109,5,3550,182.63718517577126
48628,21.701528190321365,21.240728225017836,2133,9,1200,67.31162844236223
48628,21.79570965987014,20.724525545659656,2157,13,1200,45.476086541153265
48628,22.70355025971056,19.682239609509367,2208,4,2550,119.79247521038397
48628,21.99677035813621,20.301663135276012,2212,8,200,81.44930075921246
48628,22.52882894570464,20.108770674501233,2220,16,400,49.04857424721892
48628,22.03920963078679,20.360410378297246,2226,2,300,47.70994994168248
48628,21.972983564418648,20.694039361180913,2274,10,2400,29.478668841220923
48628,22.862817712724564,20.616420968815763,2280,16,300,77.4117915361645
48628,22.62304323752609,20.4750304262698,2286,2,300,24.124345726816223
48628,23.97280699335535,19.8950922909039,2319,15,1650,127.32010121840062
48628,23.033859324004133,21.10275200003694,2352,8,1650,132.57634012221553
48628,21.3464554138082,21.165833262282828,2375,11,1150,146.34382545570003
48628,22.995750221882478,20.440004547456912,2386,2,550,156.1684441219255
48628,23.014910406427326,19.922133060282157,2388,4,100,44.91290351244784
48628,22.92203432439746,19.818665995025263,2404,20,800,12.049908500952219
43877,21.07938140518367,20.178936944411447,238,14,,
43877,19.011960682521185,20.595328045101564,256,12,900,182.77443157626067
43877,19.666844765807028,20.325680824516446,293,9,1850,61.37950828978698
43877,19.58915219690016,19.403071899007482,303,19,500,80.24244613336205
43877,21.057216398608745,19.897883448601316,313,9,500,134.26484836926727
43877,18.4096023204495,20.17498654524991,334,10,1050,230.71321757480027
43877,20.795149264535016,20.471365409888485,385,1,2550,208.33690839588462
43877,19.931598704251154,19.591988578161605,445,1,3000,106.8155040382421
43877,19.11236531348523,20.230213841971008,590,6,7250,90.00302396620039
43877,21.148669765566144,21.856105786571707,611,7,1050,225.83378488189604
43877,19.73015417846073,22.111557585339032,640,16,1450,124.91556501322664
43877,20.356012564823804,22.24384317478861,652,8,600,55.43945457713714
43877,22.676177902466787,20.63342190009977,654,10,100,244.77195146494108
43877,21.527981211062702,23.23738986156791,674,10,1000,246.6425041245952
43877,22.036816280188567,23.180638955203428,740,16,3300,44.37246944661467
43877,20.149011496337803,22.909006405577774,770,6,1500,165.2947405665768
43877,21.42879400123224,23.648653497119135,776,12,300,128.1061473928297
43877,20.197099487212363,23.308467101503386,793,9,850,110.74352531407378
43877,19.041292621592397,21.612961159299623,825,1,1600,177.8384354034696
43877,20.263611125947875,22.013795562159455,831,7,300,111.4848262397438
43877,21.488098211273446,20.79536957691381,894,10,3150,149.7084952858584
43877,20.07436670600848,20.74593512103382,1065,1,8550,122.5982799072312
43877,21.191684146775494,19.996852701680343,1074,10,450,116.5827016171776
43877,23.267542977016593,21.019689421320862,1173,9,4950,200.5614383723631
43877,20.2586570641194,21.889182257884926,1355,11,9100,271.4398371494574
43877,21.31029064139867,21.61019297484619,1420,16,3250,94.29429721275608
43877,22.051550448500826,21.472980329251367,1426,2,300,65.33387298533161
43877,22.096359432757264,21.027270766053732,1446,2,1000,38.822880599238005
43877,21.489448368264807,23.792373487617205,1460,16,700,245.34679882151258
43877,23.770371073987754,20.61088973800009,1467,3,350,339.2692528437937
43877,22.996726129988375,22.18418503243969,1479,15,600,151.94583750022224
43877,22.97748632968878,21.062903894041803,1485,1,300,97.19200329473169
43877,22.26942778459206,22.32339919663822,1521,17,1800,125.29840073196074
43877,21.22627987404228,20.682514240602018,1540,16,950,168.51399010526254
43877,21.967306045595006,22.35665231721109,1544,20,200,158.67003030256103
43877,21.547468933286414,22.347952871510632,1547,3,150,36.39369354855134
43877,22.243822200858546,20.331406136181737,1587,3,2000,184.89411924126347
43877,21.666680048374374,18.693367320775707,1590,6,150,150.51742667902383
43877,20.962721307695695,21.01563995878161,1595,11,250,210.3074861280436
